	Easting	Northing	Elevation
623	169049.70608768202	104292.38735507056	272.668
624	169048.24488789262	104292.50517965294	272.613
625	169047.51673872344	104292.59320585988	272.541
626	169046.0842063962	104292.80438140128	272.473
627	169045.364494758	104292.92599241249	272.44599999999997
628	169044.66661123003	104293.05973202363	272.454
629	169043.9327446423	104293.11807703692	272.512
630	169042.51461711613	104293.22437942307	272.57
631	169041.08589906426	104293.36679344997	272.603
632	169040.3806428056	104293.40244012512	272.634
633	169039.7155834428	104293.53166415449	272.611
634	169038.31093135063	104293.72496025264	272.628
635	169037.57897877778	104293.81297411956	272.617
636	169036.86655104917	104293.95852677245	272.585
637	169036.12159865696	104294.02554586064	272.55400000000003
638	169035.44230153292	104294.11449128669	272.591
639	169034.00603721745	104294.24001029506	272.539
640	169033.30491940724	104294.31478836853	272.589
641	169032.60590650732	104294.36621602066	272.687
642	169031.16505326223	104294.51174048893	272.758
643	169030.44179289177	104294.66170414351	272.73900000000003
644	169029.73127735654	104294.70549008995	272.73900000000003
645	169029.04262935615	104294.8494610209	272.686
646	169028.32986808536	104294.92271475401	272.60400000000004
647	169026.89972719498	104295.13038184121	272.536
648	169026.19093071108	104295.25796698313	272.51
649	169025.48195127366	104295.37035026122	272.51599999999996
650	169024.12729713225	104295.6096194638	272.508
651	169023.44059195352	104295.70929189399	272.492
652	169022.7580057087	104295.78747496381	272.502
653	169022.0862724152	104295.85568658728	272.509
654	169021.42345960313	104295.98844325263	272.494
655	169020.0592763718	104296.20024268888	272.52299999999997
656	169019.3457888617	104296.27720265184	272.52
657	169018.64663575793	104296.46674101334	272.472
658	169017.21303193158	104296.712030733	272.39799999999997
659	169016.49847414898	104296.82217055187	272.373
660	169015.81092137005	104296.99228596408	272.375
661	169015.12995902603	104297.14778003376	272.407
662	169014.45977204049	104297.2488107523	272.438
663	169013.09600118388	104297.3792308988	272.515
664	169012.39833857137	104297.45198497176	272.503
665	169011.68475359707	104297.45701751485	272.519
666	169010.2537824111	104297.59850483201	272.54400000000004
667	169009.5530662753	104297.72704818472	272.597
668	169008.8275208823	104297.81861133035	272.58799999999997
669	169008.14275111203	104297.97520488687	272.61
670	169007.45822712022	104298.12957483716	272.635
671	169006.02890317776	104298.30888709333	272.599
672	169005.36974830116	104298.38326368574	272.629
673	169004.71584108056	104298.48583726119	272.643
674	169003.32962413676	104298.70998231228	272.668
675	169002.6097370795	104298.78173081856	272.698
676	169001.90874754818	104298.92028481141	272.664
677	169001.1857024777	104298.97774776071	272.689
678	169000.47305224714	104299.15259481594	272.689
679	168999.0058533727	104299.38590419758	272.645
680	168998.29384673992	104299.51403767243	272.61400000000003
681	168997.61401637504	104299.65248294454	272.57599999999996
682	168996.25685669004	104299.72972665075	272.574
683	168995.58587432778	104299.82074628212	272.567
684	168994.88899569405	104299.90703834407	272.632
685	168994.1958754962	104300.00594996661	272.60200000000003
686	168993.4936343294	104299.96375341155	272.673
687	168992.776852113	104300.03162140027	272.643
688	168992.0612236454	104299.97695632931	272.62
689	168991.36783712066	104300.08383877482	272.589
690	168990.64980139342	104300.13668662775	272.627
691	168989.2559907377	104300.19192533102	272.631
692	168988.59514554983	104300.27371320408	272.676
693	168987.94205044766	104300.31585732847	272.70799999999997
694	168987.29419202404	104300.42234780826	272.728
695	168986.66856037962	104300.5292890165	272.769
696	168986.0068645528	104300.61626484338	272.769
697	168985.33443704052	104300.74565459043	272.791
698	168984.6546887382	104300.89448319841	272.82
699	168983.98965958774	104301.08210956212	272.829
700	168983.33211954817	104301.17039832566	272.84
701	168982.64448189177	104301.29843608849	272.817
702	168981.94334378373	104301.37933847774	272.832
703	168981.24896741848	104301.49715621118	272.788
704	168980.51888786448	104301.49453303218	272.788
705	168979.80453926988	104301.61302072834	272.717
706	168979.05274571604	104301.66574886627	272.681
707	168978.34552419788	104301.75256209169	272.637
708	168977.62337245035	104301.79316172935	272.623
709	168976.92025903534	104301.86145173013	272.598
710	168976.2614339849	104301.91043583583	272.555
711	168975.5757337449	104301.96247497853	272.551
712	168974.9024925524	104302.02067655325	272.55
713	168974.1949245389	104302.10470836237	272.587
714	168973.48058216306	104302.22152849287	272.54200000000003
715	168972.83959022	104302.30283348914	272.453
716	168972.1890853805	104302.48439590074	272.421
717	168971.50817720708	104302.52607140131	272.34
718	168970.7750546726	104302.64263907447	272.34
719	168970.05307019598	104302.63670953736	272.371
720	168969.3675199793	104302.71322040353	272.439
721	168968.66719426578	104302.73350764997	272.355
722	168967.94869403966	104302.81657412834	272.363
723	168967.23061899247	104302.88054791559	272.439
724	168966.562981117	104302.96731945314	272.493
725	168965.8990717918	104303.07505259197	272.557
726	168965.16667903672	104303.22017244063	272.597
727	168964.49912631692	104303.38258027751	272.658
728	168963.82918682764	104303.48139370792	272.73900000000003
729	168963.16932732548	104303.55373382196	272.735
730	168962.51361202943	104303.56435678527	272.775
731	168961.8190288416	104303.64065082278	272.726
732	168961.05426089856	104303.66534230951	272.716
733	168960.3515404553	104303.82298989967	272.759
734	168959.60346156033	104303.86757733673	272.768
735	168958.9008409826	104303.99741822109	272.776
736	168958.16860909818	104304.06467930041	272.778
737	168957.4430160454	104304.20315087959	272.795
738	168956.7274798845	104304.2884540949	272.748
739	168956.04958124712	104304.38594227284	272.74
740	168955.3685066931	104304.44096673653	272.715
741	168954.640107917	104304.50008525886	272.651
742	168953.93040742615	104304.61544162966	272.724
743	168953.25510931778	104304.71701789554	272.79
744	168951.78923494497	104304.94663746562	272.772
745	168951.10767272604	104305.07136424445	272.721
746	168950.3901057514	104305.09326049127	272.71299999999997
747	168949.6823708106	104305.25719448272	272.678
748	168948.9500742163	104305.30944068823	272.664
749	168948.23660797332	104305.44740087818	272.677
750	168947.46820735754	104305.45762152225	272.673
751	168946.03260896463	104305.59781191498	272.54200000000003
752	168944.61937566387	104305.86562550999	272.432
753	168943.94280160902	104305.95848544501	272.418
754	168943.26401963318	104306.03724854067	272.47900000000004
755	168942.56804667102	104306.07034618314	272.437
756	168941.84268230118	104306.1452347925	272.416
757	168941.09850600382	104306.16240234394	272.376
758	168940.37270464542	104306.25972077157	272.305
759	168939.64010817945	104306.29620974325	272.328
760	168938.963759278	104306.4257766977	272.285
761	168938.27855816108	104306.43833615165	272.251
762	168937.57232279307	104306.51570388582	272.21
763	168936.1467682316	104306.63961936906	272.11
764	168934.7465323299	104306.76362599153	272.08799999999997
765	168933.3767100949	104307.05810776353	272.098
766	168932.7041942956	104307.24589910917	272.108
767	168932.0080049827	104307.33943179436	272.178
768	168931.30489680133	104307.47298222687	272.138
769	168930.59046001424	104307.4507715283	272.096
770	168929.12390556486	104307.53894869424	272.079
771	168928.3803250804	104307.65529937297	272.125
772	168927.65371138832	104307.71405724343	272.126
773	168926.2298951927	104307.91695422679	272.112
774	168925.53293113413	104307.99454216007	272.086
775	168924.84747124763	104308.11258461326	272.073
776	168924.15290647795	104308.21724705212	272.121
777	168923.4662320874	104308.34251521714	272.122
778	168922.0608843884	104308.59961093683	272.199
779	168921.33260344682	104308.65929060709	272.209
780	168920.63679238962	104308.7800772516	272.191
781	168919.1758040756	104309.00694261491	272.21
782	168918.47510159732	104309.06635068264	272.243
783	168917.80701847243	104309.2115220027	272.228
784	168917.11889797015	104309.27598061226	272.25
785	168916.40675718887	104309.37613196857	272.202
786	168914.9999377029	104309.51328233257	272.215
787	168914.28969349226	104309.58174049202	272.236
788	168913.52210305916	104309.59827193897	272.222
789	168912.09608300324	104309.68659894355	272.189
790	168911.38252858465	104309.78322365694	272.199
791	168910.62599949786	104309.83112462796	272.203
792	168909.8976201559	104309.98479404021	272.26599999999996
793	168909.13628526614	104310.01376908738	272.233
794	168907.6461381372	104310.1845479859	272.265
795	168906.8963907154	104310.29717197176	272.224
796	168906.14936708807	104310.34621989354	272.182
797	168904.64807389592	104310.50935909525	272.089
798	168903.9258817317	104310.62819970958	272.063
799	168903.21028895126	104310.72982353717	272.06
800	168902.51038127497	104310.83298663981	272.01
801	168901.78951464477	104310.9468269851	271.949
802	168901.07740622244	104311.03808219079	271.961
803	168900.36425536394	104311.15491644107	271.954
804	168899.66347564323	104311.20283305459	271.981
805	168898.96267502004	104311.3230485497	271.947
806	168897.42022732762	104311.49364321493	272.02299999999997
807	168896.6154466007	104311.5059656743	272.018
808	168895.8120062471	104311.5755759934	271.944
809	168895.0164906733	104311.62296897545	271.909
810	168894.24018544296	104311.74977415334	271.894
811	168892.78680636882	104311.94349068496	271.806
812	168892.11028222227	104311.98964122962	271.77099999999996
813	168891.43700766106	104312.09104722273	271.737
814	168890.08468038734	104312.14794341847	271.595
815	168889.4395346108	104312.22813135572	271.54400000000004
816	168888.7431976074	104312.26364472881	271.529
817	168888.046860604	104312.2991581019	
818	168887.35605008475	104312.33438962283	
819	168886.6652395655	104312.36962114376	
820	168885.97442904627	104312.4048526647	
821	168885.28361852703	104312.44008418563	
822	168884.5928080078	104312.47531570656	
823	168883.90199748855	104312.51054722749	
824	168883.2111869693	104312.54577874842	
825	168882.52037645006	104312.58101026935	
826	168881.82956593082	104312.61624179028	
827	168881.13875541158	104312.65147331121	
828	168880.44794489234	104312.68670483214	
829	168879.7571343731	104312.72193635307	
830	168879.06632385385	104312.757167874	
831	168878.3755133346	104312.79239939494	
832	168807.96600232876	104319.96427129488	270.629
833	168807.96600232876	104319.96427129488	270.629
834	168807.98423250165	104319.98546971194	270.66200000000003
835	168807.92809063254	104319.99565120228	270.681
836	168807.8140746569	104319.96836492047	270.684
837	168807.46309887953	104320.05702546146	270.676
838	168806.93201276925	104320.08609341923	270.658
839	168806.34044357657	104320.14275335986	270.638
840	168805.7305657598	104320.23364380188	270.623
841	168805.1316089859	104320.26191418245	270.664
842	168804.51584001994	104320.33813864086	270.653
843	168803.8790052491	104320.38833474647	270.603
844	168803.27028326728	104320.52186737489	270.556
845	168802.64490720525	104320.55875693541	270.508
846	168802.0618037552	104320.7416924145	270.471
847	168801.40532510568	104320.80053183995	270.43
848	168800.71389328662	104320.89446946699	270.376
849	168800.07017888862	104320.94056315348	270.318
850	168799.41691165615	104320.99885810819	270.29400000000004
851	168798.7075210701	104321.06214411277	270.241
852	168797.98725404538	104321.07533845119	270.272
853	168797.24912079837	104321.09866530728	270.187
854	168795.82993997238	104321.17054896802	270.064
855	168794.40248141563	104321.23035375122	269.868
856	168793.66823847947	104321.26277864818	269.82099999999997
857	168792.92830991253	104321.3229906736	269.659
858	168792.16623711708	104321.35958055407	269.596
859	168791.4785027567	104321.41664159019	269.567
860	168790.74356842862	104321.44294683356	269.541
861	168790.01120366866	104321.48205266055	269.518
862	168789.30818420858	104321.49197265878	269.483
863	168788.53198446514	104321.45658472087	269.445
864	168787.73932333413	104321.47082064301	269.45
865	168786.96512452656	104321.44100150093	269.379
866	168785.5724823142	104321.53763805609	269.252
867	168784.1877806574	104321.77463714685	269.168
868	168782.72630226635	104321.94147471804	268.937
869	168781.96762052836	104322.06075835507	268.892
870	168781.2522748923	104322.09399368707	268.80400000000003
871	168780.54263969633	104322.15932045039	268.747
872	168779.8003505608	104322.21489137504	268.698
873	168778.39269158946	104322.35615341552	268.714
874	168777.65824387656	104322.34594202042	268.653
875	168776.96342315496	104322.45711119566	268.615
876	168775.49066475086	104322.6205737982	268.532
877	168774.7537563427	104322.66726623382	268.51
878	168774.0250996864	104322.76682187617	268.421
879	168773.25374447033	104322.80653297529	268.397
880	168772.50589308	104322.92214882188	268.437
881	168771.01638791154	104323.14876830671	268.467
882	168770.29378273315	104323.21794336848	268.515
883	168769.61241428513	104323.29004577827	268.57599999999996
884	168768.15027662262	104323.40850040503	268.558
885	168767.43585880075	104323.48178334441	268.535
886	168766.70573420223	104323.49272233434	268.597
887	168765.98509980572	104323.57599399611	268.593
888	168765.22945783884	104323.64282781165	268.64099999999996
889	168763.8010665133	104323.6978175994	268.62
890	168763.071265976	104323.75139602646	268.578
891	168762.38319769065	104323.7687879717	268.56
